row_key,review_id,official_scenic_id,scenic_name,review_time,rating,review_text,llm_issue_tags,llm_reason,prompt_version,issue_tag_count,issue_flag,tag_staff_service,tag_service_process,tag_guide_explanation,tag_queue_wait,tag_reservation_entry,tag_ticket_price,tag_traffic_access,tag_facility_hygiene,tag_crowding,tag_commercialization,tag_platform_transaction
BJ20_12__175025511,175025511,BJ20_12,红螺寺,2023-02-26,5.0,鞠阿姨讲的挺好的，就是回程发车时间稍微有点早,,评论整体是正向反馈，对讲解表示肯定，仅提及回程发车时间稍早，但未明确抱怨服务流程、组织衔接或等待时间等治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__175083434,175083434,BJ20_12,红螺寺,2023-03-04,5.0,黄宝民导游，讲解的很详细，告诉我们进景区后如何拜佛，有不清楚的问题他及时回答，很有耐心。,,评论整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__176034371,176034371,BJ20_12,红螺寺,2023-06-03,5.0,鞠阿姨人特别nice，还给介绍了很多拜佛知识，第一次来的人也完全不用担心。景区整体不算大，四小时左右就能看的差不多。可以选择有难度一点的山路，也可以选滑车。景色不错，三十度气温爬山拜观音路可能会热一些，建议带两瓶冰水。,,整体是正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__176059252,176059252,BJ20_12,红螺寺,2023-06-05,5.0,红螺寺，位于北京市怀柔区红螺山南麓，距北京市区55公里。红螺寺，始建于东晋咸康四年（公元338年） 原名大明寺，因红螺仙女的美妙传说，俗称“红螺寺”。,,评论内容为景点介绍和历史背景描述，没有表达任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__176082625,176082625,BJ20_12,红螺寺,2023-06-08,4.0,红螺寺上山一路上很多观音菩萨像和感谢的锦旗，最高处的一座庙里还有文殊菩萨，很多高三迎考的学生组团来拜佛。山上可以遥看雁栖湖和怀柔城，风景这边独好👍🏻,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__176224383,176224383,BJ20_12,红螺寺,2023-06-12,5.0,红螺寺始建于东晋咸康四年（公元338）年，原名“大明寺”（明正统年间易名“护国资福禅寺”，因红螺仙女的美妙的传说，俗称“红螺寺”）。红螺寺坐北朝南，依山势而建，布局严谨，气势雄伟。它背倚红螺山，南照红螺湖，山环水绕，林木丰茂，古树参天。,,评论为景点历史背景介绍，无任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__176910950,176910950,BJ20_12,红螺寺,2023-06-25,5.0,景色不错，爬山，祈福，纳凉，可以同时游玩雁栖湖，景色很美，随手一拍即是大片,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__177619940,177619940,BJ20_12,红螺寺,2023-07-16,5.0,风景很不错，据说求子与求姻缘比较灵验，千年古刹，有很多古树，印象比较深的是观音路，2、3米一个观音像。里面树荫很多，由于带着老人孩子没有深度游。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__177776251,177776251,BJ20_12,红螺寺,2023-07-27,5.0,方便快捷，经济实惠，二维码验票不耽误时间；非常棒的景点，有机会还会去的。,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__178105295,178105295,BJ20_12,红螺寺,2023-08-02,5.0,京北千年古刹，背靠红螺山，面朝红螺湖，步入寺中御竹林，雌雄银杏，紫藤寄松，三处盛景点缀在寺院中。这里也是许愿胜地，据说很灵。,,评论内容为景点介绍和正向描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__179783184,179783184,BJ20_12,红螺寺,2023-11-13,5.0,这次奔着少年银杏去的，但是来晚了，叶子都没了，明年早点再去一次,,评论仅表达个人游玩时机不当和未来计划，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__179806492,179806492,BJ20_12,红螺寺,2023-11-18,5.0,景区很大 工作人员也很多 有什么事情随时能找到人问 没想到 还要爬山 …… 以为只是1000个台阶而已 幸好有滑道 后来发现滑道可以上下两程都有。,,评论整体为中性描述和个人体验分享，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__180227553,180227553,BJ20_12,红螺寺,2023-12-30,5.0,红螺寺冬季过来人比较少，景色优美清净，购买的往返大巴车票非常方便，导游认真负责。,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__180299846,180299846,BJ20_12,红螺寺,2024-01-06,4.0,去还愿的，没有特别留意其他。感觉人很少，没什么特别的映像。。,,评论描述个人还愿经历，提到人少，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__180352974,180352974,BJ20_12,红螺寺,2024-01-09,5.0,滑行索道有意思 爬山太累了,,评论描述游玩体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__180492037,180492037,BJ20_12,红螺寺,2024-01-22,5.0,地理位置好，出行都很方便，而且团购的券也很划算，推荐大家来体验！ 这个已经种草了很久，今天终于有时间来，完全没有踩雷呀，整个过程非常过瘾,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__181509208,181509208,BJ20_12,红螺寺,2024-04-19,5.0,历史悠久的寺庙，里面的钟和牌匾都是文物，除了红螺寺外还有山可以爬，半山腰是观音寺，据说求子很灵，整体交通便利，离雁栖湖很近。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__181577169,181577169,BJ20_12,红螺寺,2024-04-24,5.0,我是第一次去红螺寺，还不错，景色宜人，适合锻炼的人，登山需要点体力，里面有个菊花展览，很漂亮，适合登高望远，能够开阔心胸，,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__181593005,181593005,BJ20_12,红螺寺,2024-04-27,5.0,每年春节必打卡的地方，早去好停车，景色很美，春节期间人很多，图吉祥，春节氛围浓郁，中国人的传统习俗，转完可以在怀柔其他景区转一转，景点多，景色都很好，每年春节都有花展,,整体是正向体验和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__181662729,181662729,BJ20_12,红螺寺,2024-05-01,5.0,整体环境很好，场景都很有层次，拍照很好看，每个像都有3根免费的香，半山的观音寺有滑车可以到山脚，就是为了安全有工作人员在前面帮忙挡着减速，视野就没了。,,整体是正向体验描述，虽有提及工作人员但未抱怨态度或服务问题，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__181706344,181706344,BJ20_12,红螺寺,2024-05-05,5.0,绝赞的一次购票及观光体验，去得那天人不多且风景好，严重期待秋天再去,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__181971001,181971001,BJ20_12,红螺寺,2024-05-26,5.0,景色非常不错，推荐北京周边游，直接在西直门或者清河站坐s线过去，路上大约1个小时左右，到达后，直接可以打车到红螺寺，可以拜观音，赏风景,,整体是正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__198689954,198689954,BJ20_12,红螺寺,2024-12-01,5.0,挺朋友介绍来的这里，这里的山爬的是挺过瘾啊！只有出汗，与台阶！一路艰辛终于到了山顶，爬到腿软，感觉爬不到尽头了，山路比较陡峭，岁数大的人，千万不要自己来爬这个山！,,评论内容为描述爬山体验和给出游玩建议，没有明确抱怨任何治理问题、摩擦或障碍。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__208818681,208818681,BJ20_12,红螺寺,2025-04-15,5.0,特别好，古刹历史悠久，环境极佳，赶上天气好的工作日过来，旅游体验太好了。附近也新开了很多不错的咖啡店、民宿、还有很多虹鳟鱼的餐厅，都很不错，很适合京郊度假。,,整体是正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__209310690,209310690,BJ20_12,红螺寺,2025-04-20,5.0,非常值得一去 人很多 一路走上山 都是各种锦旗 很震撼 去之前做个很多攻略,,整体是正向体验，提到人多但未抱怨拥挤或排队等待，没有明确治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__209446686,209446686,BJ20_12,红螺寺,2025-04-22,5.0,一般般吧，寺庙趣味性不太行，滑道很有意思，二次滑还有折扣。停车还算方便，车位很多,,评论整体为中性描述和个人感受，提及了趣味性不足，但未明确抱怨任何治理问题、服务流程、人员态度或设施障碍。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__214421236,214421236,BJ20_12,红螺寺,2025-06-12,5.0,红螺寺始建于东晋，是北方佛教发祥地，历史文化底蕴深厚。景区自然景观独特，“御竹林”“雌雄银杏”“紫藤寄松”堪称三绝。建筑布局巧妙，宗教氛围浓郁，有“男雍和，女红螺”之说。交通便利，配套设施完善，是兼具文化与休闲价值的旅游胜地。,,整体是正向描述和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__214701866,214701866,BJ20_12,红螺寺,2025-06-15,4.0,春节期间红螺寺很热闹，装扮的红红火火很喜庆。停车场有充足车位可停车。游人适中。大年初二下午来这里，天还是有些冷，逛了不到一个小时就回了。,,整体是中性描述游玩体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__214879932,214879932,BJ20_12,红螺寺,2025-06-17,5.0,去红螺寺，停车场很多很大。在中途坐小火车往返上山的。沿途风景极美，山顶香火很旺。全程游览大约需要4-5个小时。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__220259474,220259474,BJ20_12,红螺寺,2025-08-13,5.0,雨天去的，停车场车位多，因为是吃午饭后临时决定上山，山上人少，空气特别好，台阶也不算多！适合春季出游,,评论整体描述游玩体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__638577640,638577640,BJ20_12,红螺寺,2026-02-10,5.0,红螺寺真是绝了！古树参天，香火旺得不行。爬上去累够呛，但风景值回票价。求姻缘的年轻人扎堆儿，空气里都是粉红泡泡。溜达半天，心都静了。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__645672742,645672742,BJ20_12,红螺寺,2026-02-23,5.0,挺好看的，今天天气不错，庙会活动挺多，可逛的多。山坡小高，也不是太费劲。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__648388287,648388287,BJ20_12,红螺寺,2026-02-28,5.0,观音姐姐有求必应，推荐观音路上山、红螺路下山，雨雪天路不滑。,,整体是游玩建议和正向描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__651672498,651672498,BJ20_12,红螺寺,2026-03-06,5.0,南有普陀，北有红螺。红墙青瓦藏于青山翠竹间，一步一景皆有禅意。香火清雅不喧嚣，古木苍松尽显古韵。登山祈福两不误，登高望远心旷神怡，是一处能让人真正静下心来的清净之地。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__656640426,656640426,BJ20_12,红螺寺,2026-03-16,5.0,距离怀柔城区十余公里，据说求姻缘很灵，景色很好，历史气息厚重，寺内还有种花的温室，可惜的是博物馆没开，没有见到高僧舍利，下次再来。,,整体是正向体验描述和遗憾表达，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__665258770,665258770,BJ20_12,红螺寺,2026-03-31,5.0,红螺寺距今将近两千年了，寺内三绝：御竹林、雌雄银杏、紫藤寄松。寺后有山，寺前有湖，景色不错,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__670465293,670465293,BJ20_12,红螺寺,2026-04-08,4.0,一年不如一年了.财政经费缩水导致园区布局 三角梅下降,,评论描述了园区布局和植物景观的变化，但没有明确抱怨治理问题、服务流程、人员态度或任何其他具体障碍。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_12__678721177,678721177,BJ20_12,红螺寺,2026-04-21,5.0,有问题找导游就对了，他总能及时解答，服务太到位了,,评论整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__159471117,159471117,BJ20_13,首都博物馆,2019-06-28,4.0,首都博物馆里面陈列的都是老北京的老物件，记录的北京这个多个朝代的都城的沉浮兴衰往事。很多东西真的只有老北京才知道，还是非常值得一看的,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__159730012,159730012,BJ20_13,首都博物馆,2019-07-14,5.0,首都博物馆的地理位置得天独厚，地铁和公交都可以轻松到达。它的藏品虽然没有国家博物馆那么多那么重要，但是也有很多值得关注的，特别是它的临时展览比较多，看自己的运气吧。,,整体是中性或正向描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__159948058,159948058,BJ20_13,首都博物馆,2019-07-27,1.0,明明博物馆的门票和讲解都是不要钱的结果收这么多钱？？？？？,ticket_price,评论核心抱怨门票和讲解收费过高，涉及价格与性价比问题。,issue_only_v1,1,1,0,0,0,0,0,1,0,0,0,0,0
BJ20_13__159948845,159948845,BJ20_13,首都博物馆,2019-07-27,5.0,老**我**他个** 他们0支出 门票实际免费 讲解免费 我真是**了哇哈哈,,评论内容为情绪化表达，但未明确抱怨任何具体的治理问题、摩擦或障碍，仅表达个人情绪，不符合任何标签定义。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__160244492,160244492,BJ20_13,首都博物馆,2019-08-11,5.0,首都博物馆非常值得一去由于时间关系只参观了几个场馆，不需要买门票，用身份证换即可。我在网上预约了到现场看的话好像不用预约也没关系，快五点还有人往里面进。逛了四楼的佛像展，太精美了，特别是尼泊尔风格的佛像，镶嵌绿松石等，身上衣服的花纹也十分精美，总之亮点非常多要仔细地看。进门里面有个青铜器颜色的圆筒子建筑那个里面也有五层也有展览而且比主楼人少，不要错过。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__160458444,160458444,BJ20_13,首都博物馆,2019-08-18,5.0,还行吧，服务比较到位，讲解也详细，点个赞。,,整体是正向评价，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__162764133,162764133,BJ20_13,首都博物馆,2020-01-31,4.0,位于西长安街延长线上。馆内多是介绍北京历史沿革的展览，也有合办的其它临展。最有意思的应该是博物馆五层的老北京民俗展，通过多种方式展现了旧时北京的风土人情。,,整体是正向描述和介绍，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__162809176,162809176,BJ20_13,首都博物馆,2020-02-08,5.0,卢博物馆也是一个非常不错的一个展馆啊啊，为什么就在这个宣武门附近，嗯，它的这个大小啊就不说了啊，肯定比国家博物馆要小很多。但是呢，他确实有北京很多真实的历史还原，包括这义和团啊，很多的东西挺有意思的，看了解北京历史的可以来了解一下。,,整体是正向体验描述和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__162842582,162842582,BJ20_13,首都博物馆,2020-02-14,3.0,特展比较少，人流量不大，常规展出展品比较一般，民俗展区是拍照的亮点。一层的西餐厅口味一般，只可裹腹不可细尝。,,评论主要描述展览内容和餐饮体验，没有明确抱怨治理问题、服务流程、人员态度、拥挤、排队等任何治理相关议题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__162856813,162856813,BJ20_13,首都博物馆,2020-02-17,5.0,首博建筑本身是一座融古典美和现代美于一体的建筑艺术品。古朴的中式牌楼、下沉式的翠竹庭院、潺潺的流水，为观众营造了一个兼具人文、自然情调的环境。展览陈列以首都博物馆历年收藏和北京地区的出土文物为基本素材，是观众深入了解北京历史、文物、考古及相关学科的最新研究成果的不二选择。,,整体是正向描述和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__164737929,164737929,BJ20_13,首都博物馆,2020-10-10,5.0,不错的博物馆，需要提前预约，展览很特别,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__164801938,164801938,BJ20_13,首都博物馆,2020-10-16,5.0,坐落于北京长安街南礼士路的首都博物馆是一座综合性的博物馆，这里除了展示北京的历史文化沿革以外，每年还会有许多特色展览以及各种讲座和学术交流！是爱国主义教育和了解北京文化的一个不错的地方,,整体是正向介绍和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__164950759,164950759,BJ20_13,首都博物馆,2020-11-01,5.0,首博刚刚开业的时候，国内刚刚出现网络预约，那个时候的游客真是好少好少，很多厅内就只有我自己，看得很爽。展品的规格之高是很多地方博物馆难以比拟的。,,评论整体为正向体验回忆和展品评价，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__165001008,165001008,BJ20_13,首都博物馆,2020-11-06,5.0,不用门票，网上预约，到场馆刷身份证，一个真心不错的博物馆,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__165003971,165003971,BJ20_13,首都博物馆,2020-11-07,4.0,省级大馆 门票免费 值得一去 疫情原因 圆厅没开 特展没有 不过古代佛像和陶瓷还是非常值得一看的 北京历史文化也可以了解下 挺好,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__166424381,166424381,BJ20_13,首都博物馆,2021-05-04,5.0,首都博物馆除了各种各样的展览值得追随欣赏之外，这座建筑物本身就是一座艺术品，气势恢宏，凝重大气，具有深厚的历史感与文化感。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__166435510,166435510,BJ20_13,首都博物馆,2021-05-04,5.0,领略历史沉淀，值得一游，每个月都会不定期推出特色展品，每期的特色不同，让我们知道的历史故事也不同，地下书店也是值得一去的地方,,整体是正向体验描述和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__166447248,166447248,BJ20_13,首都博物馆,2021-05-05,5.0,魏老师讲解很精彩，深入浅出，孩子能听懂而且能记住很多知识点～总体超赞，,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__166712641,166712641,BJ20_13,首都博物馆,2021-06-01,5.0,总体超赞，有趣好玩，不错。,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__166722241,166722241,BJ20_13,首都博物馆,2021-06-02,5.0,民俗展已经展了很多时日了，知道为什么会有很多人来这里吗？因为很多的单位团建，以及工会活动，都会来这种免费的地方，节约成本。,,评论仅陈述现象（免费吸引单位团建），未表达明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__166757645,166757645,BJ20_13,首都博物馆,2021-06-06,5.0,1、首博的建筑很有特点，寓意很好“破土而出”； 2、北京发展史展示的内容丰富； 3、讲解员讲述得非常棒； 4、其他的临时展览很有意思,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167337846,167337846,BJ20_13,首都博物馆,2021-08-01,5.0,很值得的一次游览，北京市的历史文化讲解非常到位！导游小哥沈阳学识非常渊博！给孩子们带来非常精彩的介绍，对孩子们的历史启蒙学习非常有趣！,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167402334,167402334,BJ20_13,首都博物馆,2021-08-08,5.0,沈老师此次首博的讲述人，北京人，认真、细致，照顾到大朋友也照顾到小朋友，3个小时的讲解让我们深入了解北京，了解瓷器。个人感觉来博物馆参观讲解是很必要的。,,评论整体为正向体验描述和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167534277,167534277,BJ20_13,首都博物馆,2021-08-27,5.0,首都博物馆三楼的近代书法艺术精品展，汇集了大量清代书法大家的作品，作品苍劲有力，是不可多得的书法艺术精品，真是大饱眼福。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167539239,167539239,BJ20_13,首都博物馆,2021-08-27,5.0,在首都博物馆除了常设场馆，还经常举办专题展览，在东三层正在举行北京兰亭杯中小学书法大赛作品展，这些孩子虽然年龄小，但书法非常不错。,,评论描述展览内容和正向感受，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167540339,167540339,BJ20_13,首都博物馆,2021-08-27,5.0,在首都博物馆的东三楼，正在举行一个专题展览，北京“兰亭杯”中小学书法大赛精品作品展，精美的书法作品，如果不是看介绍，真不相信出自十几岁孩子之手。,,评论描述展览内容和正面感受，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167540952,167540952,BJ20_13,首都博物馆,2021-08-28,5.0,首都博物馆的书法艺术精品展厅，展出了清朝到民国期间书法大家的作品，笔力苍劲有力、运笔流畅秀美，不愧是大家作品，终于大饱眼福。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167548899,167548899,BJ20_13,首都博物馆,2021-08-29,5.0,在北京的首都博物馆里收藏有封建王朝的玉玺，以及清王朝官员的顶带花翎，都是极其珍贵的皇家和官用玉器，还有一些珍贵的玉器精品。,,评论仅描述展品内容，没有涉及任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167578663,167578663,BJ20_13,首都博物馆,2021-09-02,5.0,在安第斯山脉，两千多年来文化不断变迁，大约距今1100年，西坎文化又增加了一些元素，使陶器的造型和图案更加丰富，变现形式也发生变化。,,评论内容为对展品或文化的客观描述，没有涉及任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167581710,167581710,BJ20_13,首都博物馆,2021-09-03,5.0,在首都博物馆举行的秘境-秘鲁安第斯文明探秘，安第斯文化由不同地域和不同时期的文化组成，其中西坎文化的大羊驼是一种典型的造型。,,评论内容为对展览内容的客观描述，没有表达任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167612724,167612724,BJ20_13,首都博物馆,2021-09-07,5.0,安第斯山脉的莫切文化以善于制作金器而出名，在出土文物中，包含大量的金器，其中很大一部分是面饰，这些金器制作精良，非常漂亮。,,评论内容为对展览文物的客观描述，没有涉及任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167619030,167619030,BJ20_13,首都博物馆,2021-09-08,5.0,安第斯文明中的莫切文化的陶俑，人物形象刻画逼真，面部表情自然，有非常高的审美情趣和艺术水平，这些陶器来自拉斯瓦卡斯博物馆。,,评论内容为对展品的艺术性描述，没有提及任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__167915801,167915801,BJ20_13,首都博物馆,2021-10-07,5.0,讲解员张导特别好！讲解细致，知识丰富，对大家的细节照顾也很周到。,,整体是正向评价，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__168091116,168091116,BJ20_13,首都博物馆,2021-10-23,5.0,对比国博，首博的地理位置有点偏，交通也没有国博方便。首博的藏品非常丰富，长设展和特展都配备了足够的志愿者，固定时间提供导览服务，特别精彩。,,评论主要描述地理位置和交通对比，以及展品和导览服务的正面体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__168108093,168108093,BJ20_13,首都博物馆,2021-10-25,5.0,首都博物馆，展现老北京的风范，就是造型不太完美,,评论整体为中性描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_13__168359814,168359814,BJ20_13,首都博物馆,2021-11-13,5.0,"每位观众均须提前在首都博物馆微信公众号上实名制预约参观。 开放期间每日预约1000人，预约分上下午，每半天各预约500人，上午预约入馆：10:00-13：00,下午预约入馆13:00—15:00，请须按照预约场次到馆，否则无法入馆。未经预约不得入馆参观。",,评论内容为客观的预约规则说明，没有表达任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
